type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,4256,912001321370600000008,TIKTOK (@KLEANER.INDONESIA),-,Sektor Perdagangan,INTERNUSA TERUS JAYA,2022-06-07,002858.09/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/e8a354b2be5e8687440b8cf02dc077f8.png,SUSPENDED_BY_TAKEL,4251
tdpseTerbit,4255,912001321370600000007,LAZADA (KLEANER INDONESIA),-,Sektor Perdagangan,INTERNUSA TERUS JAYA,2022-06-07,002858.08/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/00968f6fd59afd1e0f2349d8689129fe.png,SUSPENDED_BY_TAKEL,4250
tdpseTerbit,4254,912001321370600000006,BUKALAPAK (KLEANER),-,Sektor Perdagangan,INTERNUSA TERUS JAYA,2022-06-07,002858.07/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/37c08947ecdc9a5203c459830bcf7d4d.png,SUSPENDED_BY_TAKEL,4249
tdpseTerbit,4253,912001321370600000005,SHOPEE (KLEANER OFFICIAL SHOP),-,Sektor Perdagangan,INTERNUSA TERUS JAYA,2022-06-07,002858.06/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/864797708b51dd1dbe0cced38284049f.png,SUSPENDED_BY_TAKEL,4248
tdpseTerbit,4251,912001321370600000004,TOKOPEDIA (KLEANER OFFICIAL STORE),-,Sektor Perdagangan,INTERNUSA TERUS JAYA,2022-06-07,002858.05/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/f5eeafdce6829468a3fe27725716f575.png,SUSPENDED_BY_TAKEL,4247
tdpseTerbit,4250,912001321370600000003,FACEBOOK (@KLEANER.INDONESIA),-,Sektor Perdagangan,INTERNUSA TERUS JAYA,2022-06-07,002858.04/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/2dfe3910ee4592c6b9d97f90e3b910e4.png,SUSPENDED_BY_TAKEL,4246
tdpseTerbit,4236,912001321370600000001,INSTAGRAM (@KLEANER.INDONESIA),-,Sektor Perdagangan,INTERNUSA TERUS JAYA,2022-06-06,002858.02/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/76b1ab839bdaa7f99146a3bf0814b0f4.png,SUSPENDED_BY_TAKEL,4232
tdpseTerbit,4118,121700063012700070001,SHINE ATTRACTION AMAZON,Amazon.com,Sektor Perdagangan,FLUFFY VANILLA NUTS,2022-05-24,002801.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/fc6921e78be883686d9785a2f87dff62.png,SUSPENDED_BY_TAKEL,4118
tdpseTerbit,4412,null,Silvi Accessories,shopee.co.id,Sektor Perdagangan,ZELVI IRAWAN,2022-05-06,002647.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/c8c92f803e2afcb648c8f9e006087229.png,SUSPENDED_BY_TAKEL,4396
tdpseTerbit,4393,null,FACEBOOK DAN MEDIA WEB LAINYA,-,Sektor Transportasi,OMEGA PERKASA MANDIRI,2022-04-27,002632.01/DJAI.PSE/04/2022,https://pse.kominfo.go.id/storage/images/qr_code/97ea317dc651a08979f77ac21d354e60.png,SUSPENDED_BY_TAKEL,4377
