type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,8143,null,COOKPAD,cookpad.com,Sektor Teknologi Informasi dan Komunikasi,COOKPAD INC,2022-07-20,005781.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/9760df398e890c9b81102b32e5539748.png,TERDAFTAR,8064
tdpseTerbit,8139,null,GAMELOFT,gameloft.com,Sektor Teknologi Informasi dan Komunikasi,GAMELOFT SE,2022-07-20,005780.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/de364507c29ebd895c57ddd0fa9eb48f.png,TERDAFTAR,8062
tdpseTerbit,8137,null,HBO GO,hbogoasia.id,Sektor Teknologi Informasi dan Komunikasi,"AFFILIATES ASIA, LLC",2022-07-20,005779.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/4b543cf54543e9bf6863a1f03852d2ea.png,TERDAFTAR,8060
tdpseTerbit,8134,null,PINGPONG,pingpongx.com,Sektor Keuangan,PING PONG GLOBAL HOLDINGS LIMITED,2022-07-20,005778.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3a85cf196c2f51ffc8173cf8a0851e37.png,TERDAFTAR,8057
tdpseTerbit,8133,null,GETCONTACT,getcontact.com,Sektor Teknologi Informasi dan Komunikasi,GETVERIFY LDA,2022-07-20,005777.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0ea7300c86f67b57c375edd1c48abaa4.png,TERDAFTAR,8054
tdpseTerbit,7663,null,TWITTER,twitter.com,Sektor Teknologi Informasi dan Komunikasi,"TWITTER, INC.",2022-07-20,005625.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3dba4fb4dd37e389a9bcb6a8443656a6.png,TERDAFTAR,7572
tdpseTerbit,7141,null,CHIMERALAND,play.google.com/store/apps/details?id=com. levelinfinite.fancyworld,Sektor Teknologi Informasi dan Komunikasi,PROXIMA BETA PTE. LIMITED,2022-07-19,005222.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/9ad8c34f06c905cda972e89ce6c4a2d9.png,TERDAFTAR,7023
tdpseTerbit,7140,null,ALCHEMY STARS,apps.apple.com/id/app/alchemy-stars/id1529088856,Sektor Teknologi Informasi dan Komunikasi,PROXIMA BETA PTE. LIMITED,2022-07-19,005222.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/91f6d2e9840296a23eed51e1f01610db.png,TERDAFTAR,7021
tdpseTerbit,7139,null,PUBG MOBILE,apps.apple.com/us/app/pubg-mobile/id1330123889,Sektor Teknologi Informasi dan Komunikasi,PROXIMA BETA PTE. LIMITED,2022-07-19,005222.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/7f11ebf8d2d06a8239b9b54a1e1479a5.png,TERDAFTAR,7020
tdpseTerbit,7008,null,WESING,wesingapp.com,Sektor Teknologi Informasi dan Komunikasi,WE SONG (HONG KONG) LIMITED,2022-07-19,005126.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/6f12d87d78d6976a8ae35678c24cbeff.png,TERDAFTAR,6865
