type,id,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
tdpseTerbit,8279,null,XSHOT,winnerinter.co.id,Sektor Teknologi Informasi dan Komunikasi,PT  Winner Interactive,2022-07-20,005837.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/3e6453dc1960a7e2ca3324df7127f2af.png,TERDAFTAR,8198
tdpseTerbit,8278,null,HELLO SEHAT,hellosehat.com,Sektor Teknologi Informasi dan Komunikasi,HELLO HEALTH GROUP PTE LTD,2022-07-20,005836.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0144fdc7836a75bdb0fe95fceee69efe.png,TERDAFTAR,8195
tdpseTerbit,8277,null,SNAPCHAT,snapchat.com,Sektor Teknologi Informasi dan Komunikasi,SNAPCHAT INC.,2022-07-20,005835.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1dda1942bd83a241b8a55f6830b9d234.png,TERDAFTAR,8194
tdpseTerbit,8275,null,TWITTER,twitter.com,Sektor Teknologi Informasi dan Komunikasi,TWITTER INC,2022-07-20,005834.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/546470b8ee206670ee43b48c902cc086.png,TERDAFTAR,8193
tdpseTerbit,8274,null,LINE GAMES,line.me/en/?game#allProduct,Sektor Teknologi Informasi dan Komunikasi,LINE CORPORATION,2022-07-20,005833.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/12001a7c7e123efb69f10008f9eb597b.png,TERDAFTAR,8192
tdpseTerbit,8273,null,LINE STORE,store.line.me/home/id,Sektor Perdagangan,LINE CORPORATION,2022-07-20,005833.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/38fd023e0cb5e468163647d6e056c0b8.png,TERDAFTAR,8191
tdpseTerbit,8272,null,WEBTOON,webtoons.com/id,Sektor Teknologi Informasi dan Komunikasi,LINE CORPORATION,2022-07-20,005833.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/84d4c780c66ccb42ab118541ed3a87c7.png,TERDAFTAR,8190
tdpseTerbit,8271,null,LINE MESSENGER,line.me/id/,Sektor Teknologi Informasi dan Komunikasi,LINE CORPORATION,2022-07-20,005833.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0d3b6e57ad5c7b45bf9ed45025955d8e.png,TERDAFTAR,8189
tdpseTerbit,8270,null,LINE,line.me/id/,Sektor Teknologi Informasi dan Komunikasi,LINE CORPORATION,2022-07-20,005833.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/64c7f7f5447cf71afbc5178408195602.png,TERDAFTAR,8188
tdpseTerbit,8268,null,AUK INDUSTRIES,auk.industries,Sektor Teknologi Informasi dan Komunikasi,AUK INDUSTRIES PTE. LTD.,2022-07-20,005832.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/7bb80ab335d55b5085a78e5a27f39d26.png,TERDAFTAR,8186
